average delivered (percent), min delivered (percent), max delivered (percent), Message count
30.816, 29.04, 31.68, 1250
18.312, 16.8, 19.88, 2500
13.6106666667, 13.0933333333, 14.0, 3750
10.36, 10.0, 10.74, 5000
