average delivered (percent), min delivered (percent), max delivered (percent), Message count
42.768, 40.48, 44.24, 1250
29.2, 28.4, 30.16, 2500
21.9786666667, 21.2533333333, 22.8266666667, 3750
17.896, 17.68, 18.04, 5000
