average delivered (percent), min delivered (percent), max delivered (percent), Message count
42.352, 41.44, 43.52, 1250
29.096, 28.44, 29.68, 2500
22.0906666667, 21.76, 22.7466666667, 3750
18.412, 17.98, 18.88, 5000
