average delivered (percent), min delivered (percent), max delivered (percent), Message count
41.36, 40.56, 42.08, 1250
27.128, 26.52, 27.8, 2500
20.976, 20.3466666667, 21.3866666667, 3750
17.864, 17.6, 18.22, 5000
