average delivered (percent), min delivered (percent), max delivered (percent), Message count
28.784, 27.2, 29.92, 1250
16.816, 16.2, 17.52, 2500
11.7866666667, 11.4666666667, 12.2933333333, 3750
9.532, 9.34, 9.74, 5000
