average delivered (percent), min delivered (percent), max delivered (percent), Message count
26.512, 25.36, 27.92, 1250
16.504, 16.32, 16.96, 2500
12.176, 11.7866666667, 12.48, 3750
9.94, 9.72, 10.18, 5000
