average delivered (percent), min delivered (percent), max delivered (percent), Message count
30.144, 29.52, 31.12, 1250
18.264, 17.56, 19.16, 2500
13.152, 12.64, 13.7066666667, 3750
9.92, 9.58, 10.3, 5000
