average delivered (percent), min delivered (percent), max delivered (percent), Message count
26.304, 25.52, 27.12, 1250
15.144, 14.56, 15.72, 2500
11.0186666667, 10.7466666667, 11.6533333333, 3750
8.22, 7.64, 8.76, 5000
