average delivered (percent), min delivered (percent), max delivered (percent), Message count
37.6, 36.08, 38.72, 1250
24.888, 24.4, 25.56, 2500
19.3813333333, 19.04, 19.6533333333, 3750
16.192, 15.82, 16.52, 5000
