average delivered (percent), min delivered (percent), max delivered (percent), Message count
40.144, 38.64, 42.08, 1250
27.376, 26.24, 28.08, 2500
20.72, 20.0266666667, 21.84, 3750
16.76, 16.44, 17.08, 5000
